STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GIN,Guinea,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GIN,Guinea,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,KEN,Kenya,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,21.5341090082472,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,KEN,Kenya,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,19.1607421157458,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LSO,Lesotho,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,24.9230669708202,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LSO,Lesotho,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,22.9663587082517,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LBR,Liberia,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,14.3072306924546,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LBR,Liberia,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,6.35656638856895,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MDG,Madagascar,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MDG,Madagascar,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MWI,Malawi,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,15.7018894544676,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MWI,Malawi,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,11.6330299545922,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MLI,Mali,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,18.5687330877974,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MLI,Mali,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,12.5839469398369,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MOZ,Mozambique,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,15.9182310322307,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MOZ,Mozambique,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,12.8735794622303,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NAM,Namibia,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,19.1240071390534,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NAM,Namibia,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,19.2427972440335,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NER,Niger,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NER,Niger,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NGA,Nigeria,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NGA,Nigeria,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,PAK,Pakistan,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,PAK,Pakistan,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SEN,Senegal,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,25.720586200352603,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SEN,Senegal,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,19.538411360232,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SLE,Sierra Leone,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,12.5644110369305,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SLE,Sierra Leone,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,8.16493418600221,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZAF,South Africa,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZAF,South Africa,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TZA,Tanzania,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,13.8769951120123,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TZA,Tanzania,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,10.2046762136818,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TGO,Togo,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,14.6164760548019,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TGO,Togo,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,7.18417120711623,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,UGA,Uganda,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,22.7067774394941,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,UGA,Uganda,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,17.1555957045884,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZMB,Zambia,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,26.1247055829743,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZMB,Zambia,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,26.3837355198974,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZWE,Zimbabwe,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,13.7501324035289,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZWE,Zimbabwe,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,9.89654391462876,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BGD,Bangladesh,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BGD,Bangladesh,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BEN,Benin,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,14.045298943391298,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BEN,Benin,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,6.97046737165776,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BWA,Botswana,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,27.1352519811534,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BWA,Botswana,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,8.71268477318907,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BFA,Burkina Faso,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,12.5565780481181,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BFA,Burkina Faso,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,7.99186733922736,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,KHM,Cambodia,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,KHM,Cambodia,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,CMR,Cameroon,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,16.9346500349543,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,CMR,Cameroon,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,6.80224682164145,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TCD,Chad,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TCD,Chad,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COM,Comoros,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COM,Comoros,WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COD,"Congo, Dem. Rep.",WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COD,"Congo, Dem. Rep.",WB_FINDEX_FIN13BM,"Sent money from a mobile money account, monthly",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
